,pred_1,pred_2,Date,log_vix,log_vix_true
0,3.03043563999047,3.00715856444222,2018-10-15,3.0587070727153796,2.8690346205080335
1,2.8663129456427,2.83981686798254,2018-10-16,2.8690346205080335,2.856470206220483
2,2.8352010239589,2.81939350266054,2018-10-17,2.856470206220483,2.9987277825337895
3,2.97271550666377,2.94879280219389,2018-10-18,2.9987277825337895,2.9902170928658807
4,2.97104602763898,2.95094037521165,2018-10-19,2.9902170928658807,2.97756830292632
5,2.95264260341892,2.92970484420757,2018-10-22,2.97756830292632,3.030616675407493
6,3.00903017673365,2.98876020660853,2018-10-23,3.030616675407493,3.2280337626529665
7,3.19277393658561,3.18538943492505,2018-10-24,3.2280337626529665,3.1871787381249463
8,3.1575307458966,3.12960578872891,2018-10-25,3.1871787381249463,3.184698373066614
9,3.15762501398149,3.13199808434715,2018-10-26,3.184698373066614,3.2068032436339315
10,3.18437528771659,3.16676876707661,2018-10-29,3.2068032436339315,3.150596984114906
11,3.12138273187799,3.09389178210489,2018-10-30,3.150596984114906,3.055415275715165
12,3.0350604907736,3.01580928319064,2018-10-31,3.055415275715165,2.9621754900251482
13,2.94365817640158,2.92635008565477,2018-11-01,2.9621754900251482,2.97092715463502
14,2.94496741355805,2.92577102319831,2018-11-02,2.97092715463502,2.993730270883318
15,2.9712402302462,2.94955230601996,2018-11-05,2.993730270883318,2.991222118076105
16,2.97185060347406,2.95364531383259,2018-11-06,2.991222118076105,2.794839331174601
17,2.78640575540961,2.77857488243335,2018-11-07,2.794839331174601,2.8166056076565553
18,2.80594205732926,2.79607867391771,2018-11-08,2.8166056076565553,2.854168709232204
19,2.84046608068895,2.82780108426066,2018-11-09,2.854168709232204,3.017982882488811
20,2.99213805295378,2.96822812554803,2018-11-12,3.017982882488811,2.9967317738870745
21,2.97189460096012,2.9489673395957,2018-11-13,2.9967317738870745,3.056356895370426
22,3.02816047395596,3.00204815175061,2018-11-14,3.056356895370426,2.9947317732204075
23,2.97035199796936,2.9478399606883,2018-11-15,2.9947317732204075,2.8981194446869907
24,2.88046795491825,2.86423107209481,2018-11-16,2.8981194446869907,3.0007198150650303
25,2.97630680468556,2.9537464390116,2018-11-19,3.0007198150650303,3.1126260250254902
26,3.08298759622048,3.0553841964229,2018-11-20,3.1126260250254902,3.0349529867072724
27,3.00944236545435,2.98578090705327,2018-11-21,3.0349529867072724,3.0689827352935835
28,3.04317182827116,3.01909400114284,2018-11-23,3.0689827352935835,2.9391619220655967
29,2.92048605619338,2.90318504575642,2018-11-26,2.9391619220655967,2.9454910571172443
30,2.92625439569109,2.90844159113853,2018-11-27,2.9454910571172443,2.9172300453990334
31,2.89998713680647,2.88403292063289,2018-11-28,2.9172300453990334,2.933324813425374
32,2.91529936901237,2.89859675168706,2018-11-29,2.933324813425374,2.8942531046041373
33,2.87896111016257,2.86480672658566,2018-11-30,2.8942531046041373,2.799717389628034
34,2.79126029284214,2.78345105559896,2018-12-03,2.799717389628034,3.032064202801381
35,2.99887812864392,3.00103374236956,2018-12-04,3.032064202801381,3.0535293722802077
36,3.04814398501729,3.03087176599752,2018-12-06,3.0535293722802077,3.145444546782318
37,3.11887732039413,3.10108641693472,2018-12-07,3.145444546782318,3.119718253334982
38,3.10213865567663,3.07717147645198,2018-12-10,3.119718253334982,3.080073421987742
39,3.0576151993945,3.03521458899954,2018-12-11,3.080073421987742,3.0661907372025525
40,3.04295274085987,3.02434729875381,2018-12-12,3.0661907372025525,3.027715319407042
41,3.01066422894424,2.99390561908974,2018-12-13,3.027715319407042,3.0740812399649675
42,3.04950742885019,3.03746008574143,2018-12-14,3.0740812399649675,3.1994891110680106
43,3.17242345752571,3.15679998121304,2018-12-17,3.1994891110680106,3.2418107961506966
44,3.22136068810942,3.19706392295699,2018-12-18,3.2418107961506966,3.2418107961506966
45,3.21652391151357,3.18934915308885,2018-12-19,3.2418107961506966,3.3456846717318967
46,3.31049125086141,3.28743584891475,2018-12-20,3.3456846717318967,3.4048573424936426
47,3.37780324700835,3.34961156040144,2018-12-21,3.4048573424936426,3.5854614949154477
48,3.56021676889394,3.5357205691405,2018-12-24,3.5854614949154477,3.4147715016892732
49,3.39678568960729,3.34766260885273,2018-12-26,3.4147715016892732,3.3998631586490187
50,3.37483306367574,3.35076906945929,2018-12-27,3.3998631586490187,3.3442742342625342
51,3.3129405447745,3.27987310044173,2018-12-28,3.3442742342625342,3.2355362657613083
52,3.20818860512863,3.17704140918607,2018-12-31,3.2355362657613083,3.1450139762697455
53,3.11707118397139,3.09338966773753,2019-01-02,3.1450139762697455,3.2367157429965316
54,3.20685162997402,3.19707884008968,2019-01-03,3.2367157429965316,3.062455905596899
55,3.06330986981795,3.03773808090013,2019-01-04,3.062455905596899,3.0633909220278057
56,3.03743972123486,3.02930251236799,2019-01-07,3.0633909220278057,3.018960399673198
57,3.00786909406341,2.99728397762492,2019-01-08,3.018960399673198,2.9947317732204075
58,2.98175715598063,2.96977770421124,2019-01-09,2.9947317732204075,2.970414465569701
