,pred_1,pred_2,Date,log_vix,log_vix_true
0,4.41511999210871,4.41513320489547,2020-03-16,4.415098675734075,4.3295484280286765
1,4.27920898136651,4.32827894941313,2020-03-17,4.3295484280286765,4.336636932375072
2,4.3366229734588,4.33660783393332,2020-03-18,4.336636932375072,4.276666119016055
3,4.26414645135056,4.25173495311872,2020-03-19,4.276666119016055,4.190260619051927
4,4.19459694577935,4.17969882758715,2020-03-20,4.190260619051927,4.120499519698952
5,4.11032261151317,4.09001192253501,2020-03-23,4.120499519698952,4.1217975890034015
6,4.10211878903869,4.08956074667047,2020-03-24,4.1217975890034015,4.158101528024852
7,4.14024123033098,4.13358987950612,2020-03-25,4.158101528024852,4.110873864173311
8,4.10732939809044,4.09161800651309,2020-03-26,4.110873864173311,4.182660643270669
9,4.15924970999747,4.15804351428558,2020-03-27,4.182660643270669,4.0444537926086355
10,4.05637561535662,4.02917529195814,2020-03-30,4.0444537926086355,3.9804290380922063
11,3.96052465197315,3.93553831177287,2020-03-31,3.9804290380922063,4.044103345785354
12,4.01096307983065,4.00346386530494,2020-04-01,4.044103345785354,3.9300593679142444
13,3.93222411424044,3.90446808786345,2020-04-02,3.9300593679142444,3.845883202923601
14,3.82291782485096,3.79043386347956,2020-04-03,3.845883202923601,3.81198165124792
15,3.78213080152954,3.7571386643802,2020-04-06,3.81198165124792,3.8437441646748516
16,3.81430983217821,3.80188757013497,2020-04-07,3.8437441646748516,3.769306703226551
17,3.76380989864872,3.74139489352913,2020-04-08,3.769306703226551,3.7297814454343623
18,3.71155314178448,3.69151170521181,2020-04-09,3.7297814454343623,3.7177098357818132
19,3.69564232178533,3.67870791237081,2020-04-13,3.7177098357818132,3.6312503412773
20,3.62424044994837,3.59979917280037,2020-04-14,3.6312503412773,3.7096619932964647
21,3.67438001774907,3.66948928052222,2020-04-15,3.7096619932964647,3.6916256797819615
22,3.68431500302335,3.67237279175902,2020-04-16,3.6916256797819615,3.641525757730466
23,3.63520906448736,3.61849163449118,2020-04-17,3.641525757730466,3.780318514430718
24,3.74253354920162,3.74877345055529,2020-04-20,3.780318514430718,3.8157323451098595
25,3.81041768654823,3.80835248451838,2020-04-21,3.8157323451098595,3.7371933143924867
26,3.74451809836816,3.73047076084517,2020-04-22,3.7371933143924867,3.722797672317397
27,3.71115867460046,3.70035432398665,2020-04-23,3.722797672317397,3.581572601125427
28,3.58855215497879,3.56489549057532,2020-04-24,3.581572601125427,3.5052570515869337
29,3.48885271065884,3.46575724662225,2020-04-27,3.5052570515869337,3.5136328109919437
30,3.48837249643578,3.47552168106263,2020-04-28,3.5136328109919437,3.441379171294987
31,3.43512689101653,3.4165228947367,2020-04-29,3.441379171294987,3.530762586016799
32,3.4977770276075,3.49639689259859,2020-04-30,3.530762586016799,3.6160399079369787
33,3.59897532906715,3.59955881150948,2020-05-01,3.6160399079369787,3.5826852577075323
34,3.5867706941362,3.57748511231761,2020-05-04,3.5826852577075323,3.5148236417370144
35,3.51500225949799,3.49925877422653,2020-05-05,3.5148236417370144,3.5298837226234783
36,3.51228499009324,3.50479458224073,2020-05-06,3.5298837226234783,3.448080967561006
37,3.44944156592375,3.43097360224268,2020-05-07,3.448080967561006,3.331489969237335
38,3.3301170774755,3.30800305639442,2020-05-08,3.331489969237335,3.3167282250357055
39,3.29396850938991,3.28048935648408,2020-05-11,3.3167282250357055,3.497718948652777
40,3.45752585766148,3.47104205216275,2020-05-12,3.497718948652777,3.5633162311385904
41,3.56344661613551,3.56892112175962,2020-05-13,3.5633162311385904,3.484618989801228
42,3.49999570033468,3.48822624655666,2020-05-14,3.484618989801228,3.4622924810219664
43,3.43244700424556,3.44325690836394,2020-05-15,3.4622924810219664,3.3775875160230218
44,3.37982171378188,3.36517545061825,2020-05-18,3.3775875160230218,3.4187098067467865
45,3.40060664015702,3.39715754645535,2020-05-19,3.4187098067467865,3.331847303527362
46,3.33738972805143,3.32330796875825,2020-05-20,3.331847303527362,3.3854066957558313
47,3.36395809272122,3.36267802604713,2020-05-21,3.3854066957558313,3.3379025312898416
48,3.34005385944125,3.33101789409989,2020-05-22,3.3379025312898416,3.332561589272017
49,3.3234621632517,3.31710779902437,2020-05-26,3.332561589272017,3.318540147981146
50,3.3131692013046,3.30665183769262,2020-05-27,3.318540147981146,3.3530570063342204
51,3.34110010021672,3.34015092882988,2020-05-28,3.3530570063342204,3.3145495749364833
52,3.31701959759109,3.31017172651456,2020-05-29,3.3145495749364833,3.340385242265398
53,3.33035312402592,3.3287692381783,2020-06-01,3.340385242265398,3.289893312103481
54,3.29408790064211,3.28556362243004,2020-06-02,3.289893312103481,3.2449333591874905
55,3.24395623742787,3.23582672864802,2020-06-03,3.2449333591874905,3.2507620137305224
56,3.24053066774374,3.23629693474682,2020-06-04,3.2507620137305224,3.1994891110680106
57,3.20109595486038,3.19307246090632,2020-06-05,3.1994891110680106,3.2507620137305224
58,3.23602381377448,3.23657221908099,2020-06-08,3.2507620137305224,3.3167282250357055
