,pred_1,pred_2,Date,log_vix,log_vix_true
0,2.53852641066305,2.55749362233426,2020-01-14,2.516889695641051,2.519308076505333
1,2.54051940989539,2.55912352224464,2020-01-15,2.519308076505333,2.511223958105374
2,2.53329544521635,2.55266438401599,2020-01-16,2.511223958105374,2.4932054526026954
3,2.51712794550169,2.53815506266691,2020-01-17,2.4932054526026954,2.553343811341229
4,2.56999482223079,2.58462435026866,2020-01-21,2.553343811341229,2.558002204858551
5,2.57416689601138,2.58836049537898,2020-01-22,2.558002204858551,2.563409711275944
6,2.57893249504171,2.59255925723283,2020-01-23,2.563409711275944,2.67827804276854
7,2.67979972441435,2.68113148931337,2020-01-24,2.67827804276854,2.9030685886905716
8,2.8769074259853,2.85398690011385,2020-01-27,2.9030685886905716,2.7899373605743945
9,2.77781190076217,2.76720764429774,2020-01-28,2.7899373605743945,2.7966713927557385
10,2.78375956737225,2.77248424722963,2020-01-29,2.7966713927557385,2.740194654428777
11,2.73452584116462,2.72958424686365,2020-01-30,2.740194654428777,2.935982269148217
12,2.90546629305306,2.87886250349757,2020-01-31,2.935982269148217,2.8887037007954675
13,2.86444173665616,2.84329734539991,2020-02-03,2.8887037007954675,2.775708849576025
14,2.76576918285345,2.75715925371118,2020-02-04,2.775708849576025,2.7180005319553784
15,2.71588550502332,2.71405714786746,2020-02-05,2.7180005319553784,2.7053799725463312
16,2.70509700037656,2.70485347549606,2020-02-06,2.7053799725463312,2.738902664584975
17,2.71633944040811,2.72397960987805,2020-02-07,2.738902664584975,2.7107133185216936
18,2.709897898611,2.70919476186526,2020-02-10,2.7107133185216936,2.719978771967484
19,2.71799626736381,2.71628807299465,2020-02-11,2.719978771967484,2.620311286794203
20,2.63222157245387,2.64247586161657,2020-02-12,2.620311286794203,2.649714624089247
21,2.65761659892772,2.66441460025787,2020-02-13,2.649714624089247,2.615934912194404
22,2.62844510763139,2.63921596160425,2020-02-14,2.615934912194404,2.696652156149841
23,2.69411020846023,2.6972589100027,2020-02-18,2.696652156149841,2.6658383522929006
24,2.66980731160555,2.67636951148052,2020-02-19,2.6658383522929006,2.7447035187502458
25,2.73987432002311,2.73565609902889,2020-02-20,2.7447035187502458,2.837908188360424
26,2.82108109302377,2.80639843442877,2020-02-21,2.837908188360424,3.2200751054436827
27,3.14346087298213,3.11558645646493,2020-02-24,3.2200751054436827,3.326832966373293
28,3.26188568916092,3.20011872513991,2020-02-25,3.326832966373293,3.3163654461454577
29,3.26397112596681,3.21487493901644,2020-02-26,3.3163654461454577,3.6676558176623097
30,3.61215801813626,3.59624315290072,2020-02-27,3.6676558176623097,3.6916256797819615
31,3.68289311720602,3.66855919561218,2020-02-28,3.6916256797819615,3.509154523167248
32,3.45308460028813,3.40145280832067,2020-03-02,3.509154523167248,3.6060411758049318
33,3.56145300345558,3.52403965263181,2020-03-03,3.6060411758049318,3.4654233539614268
34,3.41257877934296,3.39146715036386,2020-03-04,3.4654233539614268,3.6793340412704048
35,3.63107251787407,3.60340405855821,2020-03-05,3.6793340412704048,3.7362400254737738
36,3.70925322592474,3.68433100791878,2020-03-06,3.7362400254737738,3.9974664872456134
37,3.97717618462954,3.97212688908911,2020-03-09,3.9974664872456134,3.856510295497887
38,3.8539669199318,3.83002644125538,2020-03-10,3.856510295497887,3.9871304779149512
39,3.96938693196019,3.96127898162934,2020-03-11,3.9871304779149512,4.323735226296777
40,4.2158095525779,4.1490095779064,2020-03-12,4.323735226296777,4.057507672170127
41,4.03600860843921,4.01487057423076,2020-03-13,4.057507672170127,4.415098675734075
42,4.41511899332638,4.41513120718586,2020-03-16,4.415098675734075,4.3295484280286765
43,4.3295576829095,4.32956591009125,2020-03-17,4.3295484280286765,4.336636932375072
44,4.33664552876484,4.33665294513096,2020-03-18,4.336636932375072,4.276666119016055
45,4.28573132055695,4.2771051996443,2020-03-19,4.276666119016055,4.190260619051927
46,4.19033760893437,4.17143259156516,2020-03-20,4.190260619051927,4.120499519698952
47,4.08437255112591,4.08066243702228,2020-03-23,4.120499519698952,4.1217975890034015
48,4.11265648445618,4.06851403217626,2020-03-24,4.1217975890034015,4.158101528024852
49,4.11310864194671,4.12197413808722,2020-03-25,4.158101528024852,4.110873864173311
50,4.11649518035905,4.07574562515376,2020-03-26,4.110873864173311,4.182660643270669
51,4.1450095482737,4.14659376681833,2020-03-27,4.182660643270669,4.0444537926086355
52,4.0539128181743,4.02614448932283,2020-03-30,4.0444537926086355,3.9804290380922063
53,3.96089965983286,3.93540563213956,2020-03-31,3.9804290380922063,4.044103345785354
54,4.00980965088751,3.99967037858681,2020-04-01,4.044103345785354,3.9300593679142444
55,3.92618945887773,3.90653225097985,2020-04-02,3.9300593679142444,3.845883202923601
56,3.84852275464554,3.82056999262036,2020-04-03,3.845883202923601,3.81198165124792
57,3.77282053880685,3.75537911332925,2020-04-06,3.81198165124792,3.8437441646748516
58,3.82722264644724,3.80235844443463,2020-04-07,3.8437441646748516,3.769306703226551
