,pred_1,pred_2,Date,log_vix,log_vix_true
0,2.74079555937253,2.7528153411702,2012-03-14,2.7285062096695922,2.7356653681351832
1,2.74879423902657,2.7616074437373,2012-03-15,2.7356653681351832,2.6720775406433925
2,2.68602076226597,2.69964305209341,2012-03-16,2.6720775406433925,2.7107133185216936
3,2.72491233701135,2.73874999284107,2012-03-19,2.7107133185216936,2.7459880404426023
4,2.75939799564175,2.7724602460115,2012-03-20,2.7459880404426023,2.7166795278002644
5,2.73906506963494,2.76725703550442,2012-03-21,2.7166795278002644,2.745345985845907
6,2.75423807530231,2.7629744795339,2012-03-22,2.745345985845907,2.695977619867941
7,2.70488780294014,2.71365509243468,2012-03-23,2.695977619867941,2.65745841498615
8,2.66652114913648,2.67544419810328,2012-03-26,2.65745841498615,2.7466296830696852
9,2.75652854444275,2.7662246423006,2012-03-27,2.7466296830696852,2.738902664584975
10,2.74879928836447,2.75849533715298,2012-03-28,2.738902664584975,2.739548868161581
11,2.74816916032313,2.75663540105522,2012-03-29,2.739548868161581,2.740840023925201
12,2.75016212183703,2.75930120260894,2012-03-30,2.740840023925201,2.7498317351171653
13,2.7594505064959,2.76886812579303,2012-04-02,2.7498317351171653,2.751109690562657
14,2.76046617919946,2.76962989208747,2012-04-03,2.751109690562657,2.799717389628034
15,2.80857901729241,2.81724373421997,2012-04-04,2.799717389628034,2.8154087194227095
16,2.82390173355415,2.83220473909858,2012-04-05,2.8154087194227095,2.934388643312939
17,2.94049642004924,2.94645698533131,2012-04-09,2.934388643312939,3.015044584586364
18,3.01903373502151,3.0229288318282,2012-04-10,3.015044584586364,2.9967317738870745
19,3.00134422929239,3.00584307286816,2012-04-11,2.9967317738870745,2.8449093838194073
20,2.8525305385598,2.85998158348881,2012-04-12,2.8449093838194073,2.972975286431375
21,2.97750358853131,2.98192939673665,2012-04-13,2.972975286431375,2.972975286431375
22,2.97742393304277,2.981772771097,2012-04-16,2.972975286431375,2.9156062290747062
23,2.92137189899787,2.92700655555459,2012-04-17,2.9156062290747062,2.925309809257445
24,2.93747716784259,2.94143883872157,2012-04-18,2.925309809257445,2.9101743851923443
25,2.91653492649231,2.92273301587526,2012-04-19,2.9101743851923443,2.8587664184808337
26,2.86628071391323,2.87360540385408,2012-04-20,2.8587664184808337,2.9428587839469227
27,2.94824617031563,2.9534929755979,2012-04-23,2.9428587839469227,2.89591193827178
28,2.90227396646104,2.90847568993479,2012-04-24,2.89591193827178,2.822568654544802
29,2.82928638137956,2.83586506720071,2012-04-25,2.822568654544802,2.787477334733532
30,2.79358960930433,2.7995965820106,2012-04-26,2.787477334733532,2.792391349535961
31,2.79840615658626,2.80431473524357,2012-04-27,2.792391349535961,2.8419981736119486
32,2.84773651964778,2.85335793470569,2012-04-30,2.8419981736119486,2.8094026953624978
33,2.81586559090574,2.82219447053305,2012-05-01,2.8094026953624978,2.826129489167811
34,2.83146416041194,2.83669998024608,2012-05-02,2.826129489167811,2.8656235882069705
35,2.8707128259005,2.87569467297237,2012-05-03,2.8656235882069705,2.9528247725427144
36,2.95567148471764,2.95846243116882,2012-05-04,2.9528247725427144,2.9412760877579323
37,2.94389559694373,2.94647098178801,2012-05-07,2.9412760877579323,2.94706710157271
38,2.95008356356998,2.9530371092194,2012-05-08,2.94706710157271,2.9997242948235283
39,3.00185069680475,3.00392442444211,2012-05-09,2.9997242948235283,2.935451342669061
40,2.9392266479931,2.94290632802989,2012-05-10,2.935451342669061,2.9902170928658807
41,2.99258401321889,2.99488692393906,2012-05-11,2.9902170928658807,3.0851158346886765
42,3.05889125547346,3.03707585802043,2012-05-14,3.0851158346886765,3.089677886396519
43,3.06481578122807,3.05821632331529,2012-05-15,3.089677886396519,3.1032404812692764
44,3.09240145605485,3.08374199619592,2012-05-16,3.1032404812692764,3.1982648709640764
45,3.18030788300883,3.15848973099925,2012-05-17,3.1982648709640764,3.2228678461377385
46,3.19214462625186,3.17977109025556,2012-05-18,3.2228678461377385,3.0914968955383704
47,3.08578578384853,3.11390707455434,2012-05-21,3.0914968955383704,3.1126260250254902
48,3.13790732930697,3.12895296450243,2012-05-22,3.1126260250254902,3.1059310658520665
49,3.09941642043784,3.10749511216647,2012-05-23,3.1059310658520665,3.0699116717282426
50,3.08008311603642,3.08791487450502,2012-05-24,3.0699116717282426,3.080073421987742
51,3.09024269695547,3.09157092926938,2012-05-25,3.080073421987742,3.0459499897146083
52,3.04837636581672,3.05994362378504,2012-05-29,3.0459499897146083,3.1838702156693857
53,3.18850934169714,3.15034596831137,2012-05-30,3.1838702156693857,3.180550710546533
54,3.14415028179656,3.14397380235399,2012-05-31,3.180550710546533,3.2831643147505627
55,3.27421029229125,3.26559422745015,2012-06-01,3.2831643147505627,3.2627013044082305
56,3.25432734770247,3.24627923548835,2012-06-04,3.2627013044082305,3.205993199037187
57,3.20759721451082,3.21056355242242,2012-06-05,3.205993199037187,3.098288861879083
58,3.09683967295478,3.09543296915422,2012-06-06,3.098288861879083,3.0782334950657346
