,pred_1,pred_2,Date,log_vix,log_vix_true
0,2.63443833813133,2.64114921302296,2015-08-18,2.6239436918052106,2.7245795030534206
1,2.72470932059233,2.71883419756306,2015-08-19,2.7245795030534206,2.9517803860248084
2,2.93166910569143,2.89866422323468,2015-08-20,2.9517803860248084,3.333275365176697
3,3.31023402569116,3.22732384887625,2015-08-21,3.333275365176697,3.70721041079866
4,3.705531358125,3.61110769661052,2015-08-24,3.70721041079866,3.58407433974781
5,3.46015413871422,3.34951859844781,2015-08-25,3.58407433974781,3.411807560774171
6,3.30816359039831,3.22679235412912,2015-08-26,3.411807560774171,3.261935314328648
7,3.15936588465501,3.08062159072639,2015-08-27,3.261935314328648,3.260017768199376
8,3.20687698066235,3.14288904592561,2015-08-28,3.260017768199376,3.3474449256629084
9,3.30446342428269,3.23511540527006,2015-08-31,3.3474449256629084,3.4468078929142076
10,3.40281922967518,3.3310496583387,2015-09-01,3.4468078929142076,3.261552099148637
11,3.16481981581287,3.11053590680976,2015-09-02,3.261552099148637,3.242982900211434
12,3.20049639195546,3.14675859123734,2015-09-03,3.242982900211434,3.3250360206965914
13,3.2899547476053,3.23077840170416,2015-09-04,3.3250360206965914,3.214867803470662
14,3.14462468999401,3.09902959125228,2015-09-08,3.214867803470662,3.2669037938787824
15,3.23830708451704,3.18740142644933,2015-09-09,3.2669037938787824,3.193352867637115
16,3.13689583735242,3.09547099737229,2015-09-10,3.193352867637115,3.1441522786722644
17,3.10396922754766,3.06654977798548,2015-09-11,3.1441522786722644,3.188416617383492
18,3.16196338036395,3.12071159847176,2015-09-14,3.188416617383492,3.11529150861163
19,3.0687368964884,3.03618875105486,2015-09-15,3.11529150861163,3.0610517396746335
20,3.02293232460654,2.99134954359111,2015-09-16,3.0610517396746335,3.051166980442092
21,3.02681277099403,2.99815596446345,2015-09-17,3.051166980442092,3.1036894150590832
22,3.08540022575735,3.05304593081557,2015-09-18,3.1036894150590832,3.0027078872904163
23,2.9615477274544,2.93856092140478,2015-09-21,3.0027078872904163,3.110845080654496
24,3.10155247780745,3.07179153869919,2015-09-22,3.110845080654496,3.0969341540629585
25,3.06197583127261,3.03255132794051,2015-09-23,3.0969341540629585,3.1557230098629323
26,3.13416711408452,3.10058209274691,2015-09-24,3.1557230098629323,3.1620938107692163
27,3.1312556254677,3.09865975327351,2015-09-25,3.1620938107692163,3.318902138935325
28,3.30735825947898,3.26405917546635,2015-09-28,3.318902138935325,3.2895206644375325
29,3.23873932727556,3.2084569037984,2015-09-29,3.2895206644375325,3.1986731175506815
30,3.15565745615256,3.12741113311196,2015-09-30,3.1986731175506815,3.1157350659486873
31,3.08489657161199,3.06719709778249,2015-10-01,3.1157350659486873,3.041661205442391
32,3.00905467052517,2.98595492527882,2015-10-02,3.041661205442391,2.972463646614637
33,2.94728207046529,2.93189340382371,2015-10-05,2.972463646614637,2.9652730660692823
34,2.95191344690579,2.93625061105994,2015-10-06,2.9652730660692823,2.91235066461494
35,2.89253345254555,2.88219688661889,2015-10-07,2.91235066461494,2.857618971424357
36,2.84359280465785,2.8376668308803,2015-10-08,2.857618971424357,2.837908188360424
37,2.83144201957004,2.8266846938209,2015-10-09,2.837908188360424,2.783157673589016
38,2.7733110779768,2.77382608792489,2015-10-12,2.783157673589016,2.871868286331605
39,2.88259993742021,2.87336139660401,2015-10-13,2.871868286331605,2.8920370372152258
40,2.87922538229654,2.87195074365042,2015-10-14,2.8920370372152258,2.775708849576025
41,2.75365042487031,2.75610180233099,2015-10-15,2.775708849576025,2.711377991194885
42,2.70490852594486,2.70947979875097,2015-10-16,2.711377991194885,2.7067159780890733
43,2.71278373735989,2.71869734181669,2015-10-19,2.7067159780890733,2.7568403652716422
44,2.76817366184768,2.76901915794817,2015-10-20,2.7568403652716422,2.8154087194227095
45,2.82277758898267,2.82059300117474,2015-10-21,2.8154087194227095,2.670694414558441
46,2.64927697545683,2.66061378290498,2015-10-22,2.670694414558441,2.671386216730619
47,2.67934814978984,2.6879459131274,2015-10-23,2.671386216730619,2.727199019940971
48,2.73979591290088,2.74278884254468,2015-10-26,2.727199019940971,2.7363136663750693
49,2.7388143512815,2.74176105199387,2015-10-27,2.7363136663750693,2.6623552418400807
50,2.65661009328242,2.66654699048405,2015-10-28,2.6623552418400807,2.681706225762608
51,2.69422480238569,2.70065708021726,2015-10-29,2.681706225762608,2.712706012638404
52,2.7211347916897,2.72516629004185,2015-10-30,2.712706012638404,2.649714624089247
53,2.64489685896286,2.65734519411301,2015-11-02,2.649714624089247,2.6769034721053733
54,2.69284670345174,2.69590535515008,2015-11-03,2.6769034721053733,2.7414849771884473
55,2.75347272690351,2.75427374644545,2015-11-04,2.7414849771884473,2.711377991194885
56,2.7075884976533,2.71255322913069,2015-11-05,2.711377991194885,2.6623552418400807
57,2.66225221355795,2.67129357480123,2015-11-06,2.6623552418400807,2.804571768092832
58,2.82682806416137,2.81449177182784,2015-11-09,2.804571768092832,2.727199019940971
